budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
50000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.driveangry3d.com/,47327,"[{""id"": 4479, ""name"": ""bone""}, {""id"": 41019, ""name"": ""car explosion""}, {""id"": 159631, ""name"": ""premarital sex""}, {""id"": 163055, ""name"": ""satanic cult""}, {""id"": 172345, ""name"": ""driver's license""}, {""id"": 172353, ""name"": ""finger gun""}, {""id"": 172354, ""name"": ""backhand slap""}, {""id"": 172357, ""name"": ""car jump""}, {""id"": 172364, ""name"": ""man punching a woman""}, {""id"": 172365, ""name"": ""magic trick""}]",en,Drive Angry,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",30.387148,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-02-11,28931401,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One hell of a ride.,Drive Angry,5.3,600
9250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,16323,"[{""id"": 14964, ""name"": ""drug""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 160765, ""name"": ""roses""}]",en,The Rose,"Midler is the rock-and-roll singer Mary Rose Foster (known as the Rose to her legions of fans), whose romantic relationships and mental health are continuously imperiled by the demands of life on the road.",7.000949,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-11-79,29174648,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"She gave and gave, until she had nothing left to give",The Rose,6.8,28
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,291081,[],en,Red Riding: In the Year of Our Lord 1974,"It's Yorkshire in 1974, and fear, mistrust and institutionalised police corruption are running riot. Rookie journalist Eddie Dunford is determined to search for the truth in an increasingly complex maze of lies and deceit surrounding the police investigation into a series of child abductions.  When young Clare Kemplay goes missing, Eddie and his colleague, Barry, persuade their editor to let them investigate links with two similar abductions in the last decade.  But after a mutilated body is found on a construction site owned by a local property magnate, Eddie and Barry are drawn into a deadly world of secrecy, intimidation, shocking revelations and police brutality.",7.2470229999999995,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Screen Yorkshire"", ""id"": 2690}, {""name"": ""Lipsync Productions"", ""id"": 9987}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",28-02-09,0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"An epic tale of murder, corruption and obsession.",Red Riding: In the Year of Our Lord 1974,7.0,54
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,25208,"[{""id"": 187056, ""name"": ""woman director""}]",en,The Caveman's Valentine,"In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",4.722403,"[{""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Jersey Shore"", ""id"": 37497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-01-01,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Caveman's Valentine,6.0,27
18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,11904,"[{""id"": 212, ""name"": ""london england""}, {""id"": 2921, ""name"": ""school friend""}, {""id"": 3684, ""name"": ""religion and supernatural""}, {""id"": 9401, ""name"": ""sherlock holmes""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Young Sherlock Holmes,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",8.321586,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Amblin Entertainment"", ""id"": 56}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",04-12-85,0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before a lifetime of adventure, they lived the adventure of a lifetime.",Young Sherlock Holmes,6.7,167
15000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.hoodwinkedthemovie.com,10982,"[{""id"": 1994, ""name"": ""wolf""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 4174, ""name"": ""little red riding hood""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 11728, ""name"": ""burglary""}]",en,Hoodwinked!,"The recipes of candies of the goody shops have been stolen by the Goody Bandit, and many animals are out of business. While the police are chasing the criminal, there is a mess at Granny's house evolving Little Red Hiding Hood, The Wolf, The Woodsman and Granny, disturbing the peace in the forest and they are all arrested by the impatient Chief Grizzly.",23.980329,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Kanbar Entertainment"", ""id"": 7580}, {""name"": ""Blue Yonder Films"", ""id"": 49126}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-12-05,51053787,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Armed And Dangerously Dumb.,Hoodwinked!,5.9,479
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,153795,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 164181, ""name"": ""sister-in-law""}]",en,Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",4.508290000000001,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""The Group Films"", ""id"": 13621}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-01-13,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Straight A's,5.2,46
2540800,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,872,"[{""id"": 3177, ""name"": ""fan""}, {""id"": 3748, ""name"": ""morning""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6494, ""name"": ""talkie""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 164090, ""name"": ""audience""}, {""id"": 164623, ""name"": ""chorus girl""}, {""id"": 164628, ""name"": ""diction coach""}, {""id"": 164636, ""name"": ""pearl necklace""}, {""id"": 164641, ""name"": ""flapper""}]",en,Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",36.556954,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10-04-52,7200000,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What a Glorious Feeling!,Singin' in the Rain,7.8,727
6000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,138697,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 572, ""name"": ""sex""}, {""id"": 5906, ""name"": ""sex addiction""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 18314, ""name"": ""internet porn""}, {""id"": 33432, ""name"": ""male masturbation""}, {""id"": 33451, ""name"": ""masturbation""}]",en,Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",33.296684,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}, {""name"": ""HitRecord Films"", ""id"": 14578}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-07-13,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone loves a happy ending.,Don Jon,5.9,1671
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,20309,[],en,Say It Isn't So,"Boy meets girl; boy falls in love (and had wild, non-stop sex) with girl; boy loses girl... when they discover they are brother and sister! But when he learns that he's the victim of the ultimate case of mistaken identity, the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man.",2.9093459999999998,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Conundrum Entertainment"", ""id"": 1156}, {""name"": ""Say It Isn't So Productions"", ""id"": 89629}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-03-01,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Say It Isn't So,4.8,47
16000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",,264656,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 155573, ""name"": ""wild west""}, {""id"": 193225, ""name"": ""driven insane""}, {""id"": 208170, ""name"": ""abusive marriage""}, {""id"": 208171, ""name"": ""refused services""}, {""id"": 208172, ""name"": ""prison wagon""}, {""id"": 208173, ""name"": ""lost in the desert""}, {""id"": 208174, ""name"": ""buffalo skin""}]",en,The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",20.591479999999997,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Ithaca Pictures"", ""id"": 11765}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-05-14,3442853,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Homesman,6.4,258
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",,46503,"[{""id"": 2467, ""name"": ""difficult childhood""}, {""id"": 4677, ""name"": ""patriarch""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 10061, ""name"": ""dysfunctional marriage""}]",en,All Good Things,"Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history.",20.086645,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-12-10,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The perfect love story. Until it became the perfect crime.,All Good Things,5.9,286
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.filminfocus.com/film/in_bruges,8321,"[{""id"": 167221, ""name"": ""bruges belgium""}, {""id"": 167227, ""name"": ""town square""}, {""id"": 167234, ""name"": ""vietnamese""}, {""id"": 167235, ""name"": ""canadian stereotype""}, {""id"": 167236, ""name"": ""skinned alive""}, {""id"": 167238, ""name"": ""gruuthuse museum bruges""}]",en,In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",25.329493,"[{""name"": ""Blueprint Pictures"", ""id"": 2376}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Twins Financing"", ""id"": 20899}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-02-08,34533783,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Shoot first. Sightsee later.,In Bruges,7.4,1388
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,13403,"[{""id"": 108, ""name"": ""transvestism""}, {""id"": 237, ""name"": ""gay""}, {""id"": 572, ""name"": ""sex""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 17975, ""name"": ""transgender""}, {""id"": 33973, ""name"": ""glam rock""}, {""id"": 165601, ""name"": ""self identity""}, {""id"": 165606, ""name"": ""rock odyssey""}, {""id"": 165607, ""name"": ""reference to kant""}, {""id"": 165608, ""name"": ""military brat""}, {""id"": 165612, ""name"": ""restaurant chain""}, {""id"": 165614, ""name"": ""lgbt in the military""}, {""id"": 165615, ""name"": ""child molestation""}, {""id"": 165621, ""name"": ""theatrical manager""}]",en,Hedwig and the Angry Inch,A transexual punk rock girl from East Berlin tours the US with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs.,4.25422,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Killer Films"", ""id"": 1422}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-07-01,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,An anatomically incorrect rock odyssey,Hedwig and the Angry Inch,7.4,80
17000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.welcometofrightnight.com,58151,"[{""id"": 813, ""name"": ""sunrise""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10532, ""name"": ""suburbia""}]",en,Fright Night,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician in this remake of the 1985 comedy-horror classic.",18.27083,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-08-11,24922237,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You can't run from evil when it lives next door.,Fright Night,6.0,603
